Element,Wavelength_A
Fe I,5655.493
Fe I,5657.664999999999
Fe I,5658.532
Fe I,5658.658
Fe I,5658.816000000001
Fe I,5659.575
Fe I,5660.801
Fe I,5661.021
Fe I,5661.345
Fe I,5661.971
Fe I,5662.5160000000005
Fe I,5662.938
Fe I,5665.635
Fe I,5666.288
Fe I,5667.4580000000005
Fe I,5667.518
Fe I,5669.646000000001
Fe I,5671.829
Fe I,5672.262
Fe I,5676.047
Fe I,5677.684
Fe I,5678.031999999999
Fe I,5679.023999999999
Fe I,5679.119
Fe I,5680.241
Fe I,5682.495
Fe I,5686.12
Fe I,5686.530000000001
Fe I,5691.497
Fe I,5693.616
Fe I,5694.9929999999995
Fe I,5696.089
Fe I,5698.02
Fe I,5698.365
Fe I,5699.409000000001
Fe I,5700.437
Fe I,5701.513999999999
Fe I,5701.544
Fe I,5702.348
Fe I,5702.907
Fe I,5704.733
Fe I,5705.056
Fe I,5705.464
Fe I,5705.992
Fe I,5707.05
Fe I,5708.094
Fe I,5709.378000000001
Fe I,5709.932
Fe I,5711.849
Fe I,5712.131
Fe I,5712.369
Fe I,5712.882
Fe I,5714.551
Fe I,5715.091
Fe I,5715.102000000001
Fe I,5715.47
Fe I,5717.8330000000005
Fe I,5718.972
Fe I,5720.837
Fe I,5720.886
Fe I,5721.707
Fe I,5724.454
Fe I,5724.542
Fe I,5726.066
Fe I,5730.854
Fe I,5731.762
Fe I,5732.296
Fe I,5734.564
Fe I,5738.227000000001
Fe I,5739.7789999999995
Fe I,5739.986
Fe I,5741.848
Fe I,5742.961
Fe I,5743.932999999999
Fe I,5744.332
Fe I,5747.835999999999
Fe I,5747.954
Fe I,5749.637000000001
Fe I,5751.544
Fe I,5752.032
Fe I,5753.121999999999
Fe I,5754.403
Fe I,5755.135
Fe I,5755.347000000001
Fe I,5759.262
Fe I,5759.543
Fe I,5760.344
Fe I,5760.695
Fe I,5761.255999999999
Fe I,5762.23
Fe I,5762.4130000000005
Fe I,5762.608
Fe I,5762.84
Fe I,5762.992
Fe I,5763.451999999999
Fe I,5763.628
Fe I,5766.255999999999
Fe I,5767.972
Fe I,5769.323
Fe I,5769.674
Fe I,5770.155999999999
Fe I,5771.61
Fe I,5772.58
Fe I,5773.972
Fe I,5775.081
Fe I,5776.224
Fe I,5779.688
Fe I,5780.599999999999
Fe I,5782.111
Fe I,5784.657999999999
Fe I,5785.657
Fe I,5786.531
Fe I,5790.407999999999
Fe I,5791.017000000001
Fe I,5791.523999999999
Fe I,5793.679
Fe I,5793.914999999999
Fe I,5795.839
Fe I,5796.659
Fe I,5798.171
Fe I,5799.782999999999
Fe I,5801.271000000001
Fe I,5804.034000000001
Fe I,5804.464
Fe I,5805.757
Fe I,5805.818
Fe I,5806.6269999999995
Fe I,5806.726
Fe I,5806.8910000000005
Fe I,5807.976
Fe I,5809.217
Fe I,5811.174999999999
Fe I,5811.915
Fe I,5814.008
Fe I,5814.349
Fe I,5814.807
Fe I,5815.217000000001
Fe I,5815.223
Fe I,5816.049000000001
Fe I,5816.068
Fe I,5816.373
Fe I,5817.075999999999
Fe I,5818.275
Fe I,5821.888
Fe I,5826.637
Fe I,5827.454
Fe I,5831.057
Fe I,5834.025000000001
Fe I,5835.1
Fe I,5835.419000000001
Fe I,5836.759
Fe I,5837.700999999999
Fe I,5838.1410000000005
Fe I,5838.372
Fe I,5844.919
Fe I,5845.286999999999
Fe I,5845.960999999999
Fe I,5846.156
Fe I,5848.1269999999995
Fe I,5849.683
Fe I,5851.205
Fe I,5852.219
Fe I,5853.683
Fe I,5855.076
Fe I,5856.088
Fe I,5857.802000000001
Fe I,5858.664
Fe I,5858.7789999999995
Fe I,5859.586
Fe I,5861.109
Fe I,5862.357
Fe I,5863.622
Fe I,5864.244
Fe I,5864.392
Fe I,5866.233
Fe I,5871.304
Fe I,5871.423999999999
Fe I,5873.213
Fe I,5876.276
Fe I,5877.794
Fe I,5879.488
Fe I,5879.856
Fe I,5880.028
Fe I,5880.688
Fe I,5881.201999999999
Fe I,5881.280000000001
Fe I,5883.0740000000005
Fe I,5883.817
Fe I,5886.8150000000005
Fe I,5887.1669999999995
Fe I,5887.465
Fe I,5888.8189999999995
Fe I,5890.499
Fe I,5890.548
Fe I,5891.176
Fe I,5891.878000000001
Fe I,5892.255999999999
Fe I,5892.465999999999
Fe I,5892.693
Fe I,5893.235
Fe I,5898.216
Fe I,5902.473
Fe I,5905.455
Fe I,5905.671
Fe I,5906.842000000001
Fe I,5907.862999999999
Fe I,5909.844000000001
Fe I,5909.973
Fe I,5914.112
Fe I,5914.201000000001
Fe I,5916.246999999999
Fe I,5916.4800000000005
Fe I,5916.554
Fe I,5918.878
Fe I,5923.749
Fe I,5926.766
Fe I,5926.826
Fe I,5927.789000000001
Fe I,5929.677000000001
Fe I,5930.1810000000005
Fe I,5930.279
Fe I,5933.798000000001
Fe I,5934.655000000001
Fe I,5935.132
Fe I,5937.156999999999
Fe I,5940.991
Fe I,5942.707
Fe I,5943.101000000001
Fe I,5943.286
Fe I,5947.513
Fe I,5947.612
Fe I,5948.545
Fe I,5949.3460000000005
Fe I,5951.439
Fe I,5952.718
Fe I,5959.915
Fe I,5960.677
Fe I,5961.523999999999
Fe I,5963.319
Fe I,5965.469000000001
Fe I,5965.989
Fe I,5968.298
Fe I,5969.562
Fe I,5975.247
Fe I,5975.347000000001
Fe I,5975.349999999999
Fe I,5976.16
Fe I,5976.439
Fe I,5976.777
Fe I,5978.325999999999
Fe I,5978.892
Fe I,5979.031
Fe I,5979.687
Fe I,5981.75
Fe I,5982.3099999999995
Fe I,5982.928000000001
Fe I,5983.68
Fe I,5984.815
Fe I,5985.186
Fe I,5986.089
Fe I,5987.0650000000005
Fe I,5988.556
Fe I,5993.97
Fe I,5995.914000000001
Fe I,5995.9439999999995
Fe I,5997.675
Fe I,5997.777
Fe I,6003.011
Fe I,6005.542
Fe I,6007.960000000001
Fe I,6008.556
Fe I,6010.286
Fe I,6012.756
Fe I,6013.591
Fe I,6016.605
Fe I,6018.298999999999
Fe I,6020.169
Fe I,6022.487
Fe I,6023.329
Fe I,6024.058
Fe I,6027.051
Fe I,6027.723999999999
Fe I,6027.966
Fe I,6034.035
Fe I,6034.869
Fe I,6035.3369999999995
Fe I,6036.457
Fe I,6041.464999999999
Fe I,6042.226000000001
Fe I,6046.711
Fe I,6047.633
Fe I,6054.072999999999
Fe I,6055.09
Fe I,6055.311000000001
Fe I,6055.402
Fe I,6055.9400000000005
Fe I,6056.005
Fe I,6057.253
Fe I,6057.820000000001
Fe I,6060.561
Fe I,6062.474
Fe I,6062.9439999999995
Fe I,6063.307999999999
Fe I,6065.482
Fe I,6076.367
Fe I,6078.491
Fe I,6079.008
Fe I,6081.709
Fe I,6081.829
Fe I,6088.1539999999995
Fe I,6089.589999999999
Fe I,6091.028
Fe I,6091.72
Fe I,6093.643
Fe I,6094.3730000000005
Fe I,6095.4619999999995
Fe I,6096.479
Fe I,6096.664
Fe I,6098.244
Fe I,6099.883
Fe I,6100.2390000000005
Fe I,6100.271000000001
Fe I,6101.968000000001
Fe I,6102.1669999999995
Fe I,6102.170999999999
Fe I,6102.599
Fe I,6103.1849999999995
Fe I,6103.293
Fe I,6104.557
Fe I,6105.128
Fe I,6107.324
Fe I,6108.063
Fe I,6124.316
Fe I,6126.511
Fe I,6127.299000000001
Fe I,6127.391
Fe I,6127.906000000001
Fe I,6129.582
Fe I,6135.198
Fe I,6136.615000000001
Fe I,6136.994
Fe I,6137.282
Fe I,6137.691
Fe I,6141.731
Fe I,6144.277
Fe I,6145.524
Fe I,6146.4130000000005
Fe I,6147.834000000001
Fe I,6150.933999999999
Fe I,6152.853
Fe I,6154.186
Fe I,6154.464
Fe I,6156.805
Fe I,6157.727999999999
Fe I,6158.034
Fe I,6159.374
Fe I,6159.833
Fe I,6161.092
Fe I,6161.115
Fe I,6163.82
Fe I,6164.5470000000005
Fe I,6165.122
Fe I,6165.36
Fe I,6165.866
Fe I,6166.008000000001
Fe I,6169.598
Fe I,6170.506
Fe I,6171.01
Fe I,6173.334
Fe I,6179.789
Fe I,6180.203
Fe I,6180.294
Fe I,6180.525
Fe I,6180.915999999999
Fe I,6183.558000000001
Fe I,6186.816
Fe I,6187.989
Fe I,6190.398999999999
Fe I,6191.558
Fe I,6194.674999999999
Fe I,6196.968000000001
Fe I,6198.043
Fe I,6198.207
Fe I,6200.313
Fe I,6205.585
Fe I,6207.159000000001
Fe I,6207.23
Fe I,6208.2119999999995
Fe I,6212.098999999999
Fe I,6213.429999999999
Fe I,6215.143
Fe I,6215.429
Fe I,6216.356
Fe I,6217.682999999999
Fe I,6218.872
Fe I,6219.141
Fe I,6219.281
Fe I,6219.313
Fe I,6220.78
Fe I,6224.081999999999
Fe I,6226.162
Fe I,6226.734
Fe I,6229.226
Fe I,6230.722
Fe I,6232.64
Fe I,6232.66
Fe I,6233.636
Fe I,6236.5470000000005
Fe I,6238.7660000000005
Fe I,6240.16
Fe I,6240.3099999999995
Fe I,6244.337
Fe I,6246.318
Fe I,6249.029
Fe I,6252.555
Fe I,6253.259
Fe I,6253.829
Fe I,6254.258
Fe I,6256.361000000001
Fe I,6257.608
Fe I,6257.773999999999
Fe I,6259.506
Fe I,6261.534000000001
Fe I,6262.348
Fe I,6265.132
Fe I,6265.423
Fe I,6265.512
Fe I,6267.7660000000005
Fe I,6267.825000000001
Fe I,6268.941999999999
Fe I,6269.834
Fe I,6270.223
Fe I,6271.278
Fe I,6271.513999999999
Fe I,6274.089
Fe I,6277.124
Fe I,6280.77
Fe I,6284.529
Fe I,6286.828
Fe I,6290.418
Fe I,6290.6179999999995
Fe I,6290.965
Fe I,6291.066
Fe I,6293.611
Fe I,6293.923999999999
Fe I,6294.121
Fe I,6297.793000000001
Fe I,6301.5
Fe I,6302.494000000001
Fe I,6303.4619999999995
Fe I,6304.296
Fe I,6304.790000000001
Fe I,6310.214999999999
Fe I,6314.978
Fe I,6315.3060000000005
Fe I,6315.412
Fe I,6315.811
Fe I,6318.018
Fe I,6318.7210000000005
Fe I,6322.179
Fe I,6322.685
Fe I,6324.5830000000005
Fe I,6326.0689999999995
Fe I,6330.848
Fe I,6331.183
Fe I,6335.33
Fe I,6336.823
Fe I,6338.876
Fe I,6342.995
Fe I,6344.148
Fe I,6346.691
Fe I,6353.107
Fe I,6355.028
Fe I,6358.633
Fe I,6360.599
Fe I,6362.626
Fe I,6362.876
Fe I,6364.0830000000005
Fe I,6364.3640000000005
Fe I,6364.695000000001
Fe I,6364.763000000001
Fe I,6365.75
Fe I,6366.275000000001
Fe I,6366.419
Fe I,6368.625
Fe I,6374.48
Fe I,6376.0779999999995
Fe I,6376.201
Fe I,6378.089
Fe I,6378.2029999999995
Fe I,6380.743
Fe I,6383.7080000000005
Fe I,6383.9580000000005
Fe I,6385.276
Fe I,6385.718000000001
Fe I,6393.6
Fe I,6394.503999999999
Fe I,6399.6849999999995
Fe I,6400.0
Fe I,6401.594999999999
Fe I,6401.950000000001
Fe I,6403.099999999999
Fe I,6404.308
Fe I,6407.972
Fe I,6408.018
Fe I,6409.457
Fe I,6411.106
Fe I,6411.648
Fe I,6411.993
Fe I,6412.521000000001
Fe I,6414.566
Fe I,6416.933
Fe I,6419.311
Fe I,6419.9490000000005
Fe I,6420.064
Fe I,6421.35
Fe I,6423.262
Fe I,6425.084000000001
Fe I,6425.74
Fe I,6427.866
Fe I,6430.845
Fe I,6430.933999999999
Fe I,6432.873
Fe I,6435.7970000000005
Fe I,6436.405999999999
Fe I,6438.758
Fe I,6441.745
Fe I,6443.936
Fe I,6445.54
Fe I,6445.843
Fe I,6454.724
Fe I,6461.657999999999
Fe I,6462.726000000001
Fe I,6463.168
Fe I,6464.335
Fe I,6465.026
Fe I,6469.192000000001
Fe I,6475.624
Fe I,6478.082
Fe I,6481.87
Fe I,6484.340999999999
Fe I,6486.722
Fe I,6488.668
Fe I,6490.378
Fe I,6494.498
Fe I,6494.9800000000005
Fe I,6495.741
Fe I,6496.466
Fe I,6500.18
Fe I,6502.315
Fe I,6503.374
Fe I,6504.182
Fe I,6504.503999999999
Fe I,6505.290999999999
Fe I,6506.332
Fe I,6509.616
Fe I,6510.753
Fe I,6512.284
Fe I,6518.366
Fe I,6520.611
Fe I,6520.621999999999
Fe I,6521.141
Fe I,6521.898
Fe I,6522.501
Fe I,6523.5869999999995
Fe I,6526.007
Fe I,6528.674
Fe I,6528.75
Fe I,6530.365000000001
Fe I,6532.585
Fe I,6533.928
Fe I,6535.236999999999
Fe I,6536.477
Fe I,6538.494
Fe I,6539.004999999999
Fe I,6541.472
Fe I,6546.237999999999
Fe I,6547.268
Fe I,6547.55
Fe I,6550.004
Fe I,6550.513
Fe I,6556.787
Fe I,6559.769
Fe I,6560.277999999999
Fe I,6560.286999999999
Fe I,6560.883
Fe I,6564.6630000000005
Fe I,6566.5560000000005
Fe I,6567.354
Fe I,6569.214
Fe I,6569.627
Fe I,6571.165999999999
Fe I,6571.721
Fe I,6572.397999999999
Fe I,6572.573
Fe I,6573.767
Fe I,6574.079000000001
Fe I,6575.0160000000005
Fe I,6584.575
Fe I,6585.929
Fe I,6588.1539999999995
Fe I,6588.881
Fe I,6591.313
Fe I,6592.609
Fe I,6592.913
Fe I,6593.41
Fe I,6593.869999999999
Fe I,6597.559
Fe I,6601.124
Fe I,6602.487999999999
Fe I,6602.651
Fe I,6604.586
Fe I,6606.722
Fe I,6608.952
Fe I,6609.11
Fe I,6610.392000000001
Fe I,6612.906000000001
Fe I,6614.951999999999
Fe I,6623.948
Fe I,6624.329
Fe I,6627.188999999999
Fe I,6627.544
Fe I,6628.231
Fe I,6629.891
Fe I,6631.98
Fe I,6633.411999999999
Fe I,6633.749
Fe I,6634.106000000001
Fe I,6634.852
Fe I,6636.965
Fe I,6639.6939999999995
Fe I,6639.876
Fe I,6643.3730000000005
Fe I,6652.948
Fe I,6653.851
Fe I,6663.0560000000005
Fe I,6663.232
Fe I,6663.441000000001
Fe I,6663.795
Fe I,6663.8369999999995
Fe I,6665.14
Fe I,6667.709999999999
Fe I,6670.493
Fe I,6671.052
Fe I,6672.0470000000005
Fe I,6672.678
Fe I,6673.053
Fe I,6673.366999999999
Fe I,6676.866
Fe I,6677.568
Fe I,6677.722
Fe I,6677.77
Fe I,6677.985
Fe I,6682.237
Fe I,6682.403
Fe I,6687.491
Fe I,6692.024
Fe I,6692.272000000001
Fe I,6694.546
Fe I,6696.205
Fe I,6696.316000000001
Fe I,6699.141
Fe I,6704.48
Fe I,6705.101
Fe I,6705.134
Fe I,6705.704
Fe I,6708.282
Fe I,6708.347
Fe I,6709.058
Fe I,6711.82
Fe I,6712.4400000000005
Fe I,6712.505999999999
Fe I,6712.673999999999
Fe I,6713.046
Fe I,6713.195
Fe I,6713.7429999999995
Fe I,6715.382
Fe I,6716.005999999999
Fe I,6716.236
Fe I,6717.302
Fe I,6717.526
Fe I,6718.400000000001
Fe I,6719.085
Fe I,6720.111000000001
Fe I,6722.916
Fe I,6723.451999999999
Fe I,6724.092000000001
Fe I,6725.356000000001
Fe I,6726.666
Fe I,6730.290999999999
Fe I,6732.0650000000005
Fe I,6733.150000000001
Fe I,6736.532999999999
Fe I,6736.781999999999
Fe I,6736.981
Fe I,6737.326000000001
Fe I,6737.985
Fe I,6738.644
Fe I,6744.9220000000005
Fe I,6745.1
Fe I,6745.956
Fe I,6748.352999999999
Fe I,6750.152
Fe I,6750.9220000000005
Fe I,6752.707
Fe I,6753.464
Fe I,6756.563999999999
Fe I,6758.715
Fe I,6759.844000000001
Fe I,6760.657999999999
Fe I,6761.065
Fe I,6763.061
Fe I,6764.107
Fe I,6765.718000000001
Fe I,6769.659000000001
Fe I,6769.6900000000005
Fe I,6775.146
Fe I,6777.408
Fe I,6780.778
Fe I,6782.581
Fe I,6783.155000000001
Fe I,6785.741
Fe I,6785.85
Fe I,6786.8589999999995
Fe I,6787.155000000001
Fe I,6793.258
Fe I,6794.619000000001
Fe I,6796.046
Fe I,6796.124
Fe I,6801.427
Fe I,6801.581
Fe I,6802.822
Fe I,6803.296
Fe I,6803.999
Fe I,6804.271
Fe I,6806.621999999999
Fe I,6807.288
Fe I,6810.262000000001
Fe I,6816.646
Fe I,6817.784000000001
Fe I,6819.494999999999
Fe I,6819.589
Fe I,6820.349
Fe I,6820.371
Fe I,6820.601000000001
Fe I,6822.462
Fe I,6824.826000000001
Fe I,6825.173
Fe I,6827.388
Fe I,6828.292
Fe I,6828.592
Fe I,6828.972
Fe I,6830.346
Fe I,6831.753
Fe I,6833.227000000001
Fe I,6834.598999999999
Fe I,6835.906999999999
Fe I,6837.006
Fe I,6838.352999999999
Fe I,6838.923999999999
Fe I,6839.0380000000005
Fe I,6841.339
Fe I,6842.685
Fe I,6843.655
Fe I,6844.692999999999
Fe I,6847.597
Fe I,6849.83
Fe I,6850.941000000001
Fe I,6852.251
Fe I,6854.2029999999995
Fe I,6854.326999999999
Fe I,6854.824
Fe I,6855.161
Fe I,6855.7119999999995
Fe I,6857.249000000001
Fe I,6857.37
Fe I,6858.1320000000005
Fe I,6858.148
Fe I,6860.106
Fe I,6861.738
Fe I,6862.4929999999995
Fe I,6863.753000000001
Fe I,6864.311
Fe I,6866.391
Fe I,6867.351
Fe I,6868.789000000001
Fe I,6872.161999999999
Fe I,6873.7570000000005
Fe I,6873.867
Fe I,6874.096
Fe I,6875.996
Fe I,6876.803
Fe I,6878.651
Fe I,6880.628000000001
Fe I,6881.715
Fe I,6882.111
Fe I,6882.989
Fe I,6883.280999999999
Fe I,6885.755
Fe I,6886.443
Fe I,6889.517
Fe I,6889.875
Fe I,6891.41
Fe I,6895.154
Fe I,6895.271000000001
Fe I,6896.661
Fe I,6898.289999999999
Fe I,6898.76
Fe I,6899.129000000001
Fe I,6900.513
Fe I,6902.063
Fe I,6904.96
Fe I,6907.254000000001
Fe I,6909.894
Fe I,6914.043000000001
Fe I,6916.621
Fe I,6916.68
Fe I,6917.526
Fe I,6918.86
Fe I,6920.182
Fe I,6930.6320000000005
Fe I,6932.178
Fe I,6933.02
Fe I,6933.653
Fe I,6935.938
Fe I,6936.264
Fe I,6936.45
Fe I,6936.494000000001
Fe I,6937.639
Fe I,6939.723
Fe I,6941.687
Fe I,6943.148999999999
Fe I,6943.427000000001
Fe I,6944.04
Fe I,6945.204
Fe I,6945.464
Fe I,6946.860000000001
Fe I,6947.487999999999
Fe I,6951.246
Fe I,6951.617
Fe I,6955.485
Fe I,6956.72
Fe I,6960.322
Fe I,6963.022
Fe I,6964.799000000001
Fe I,6965.388000000001
Fe I,6967.924000000001
Fe I,6967.991
Fe I,6968.575
Fe I,6976.264999999999
Fe I,6976.922
Fe I,6977.429
Fe I,6978.851
Fe I,6979.312
Fe I,6979.539999999999
Fe I,6981.599
Fe I,6981.619
Fe I,6982.053
Fe I,6986.672
Fe I,6988.831
Fe I,6993.538
Fe I,6994.986
Fe I,6997.159000000001
Fe I,6997.714999999999
Fe I,6999.506
Fe I,6999.884
Fe I,7000.615
Fe I,7000.9220000000005
Fe I,7003.202
Fe I,7005.581
Fe I,7007.073
Fe I,7007.128000000001
Fe I,7007.966
Fe I,7008.827
Fe I,7010.346
Fe I,7010.729
Fe I,7010.8550000000005
Fe I,7011.344
Fe I,7011.728000000001
Fe I,7015.293000000001
Fe I,7016.133
Fe I,7016.371
Fe I,7016.391
Fe I,7017.134
Fe I,7018.594000000001
Fe I,7020.102000000001
Fe I,7022.391
Fe I,7022.952
Fe I,7024.062
Fe I,7024.6410000000005
Fe I,7027.593000000001
Fe I,7029.130999999999
Fe I,7030.865
Fe I,7031.023999999999
Fe I,7031.394
Fe I,7033.7080000000005
Fe I,7034.0650000000005
Fe I,7037.603
Fe I,7038.22
Fe I,7038.7699999999995
Fe I,7039.049999999999
Fe I,7041.188
Fe I,7041.3099999999995
Fe I,7041.459
Fe I,7042.1939999999995
Fe I,7042.375
Fe I,7044.636
Fe I,7052.716
Fe I,7053.483
Fe I,7054.964
Fe I,7058.1269999999995
Fe I,7059.479
Fe I,7059.593999999999
Fe I,7065.107
Fe I,7066.165
Fe I,7068.017
Fe I,7068.409000000001
Fe I,7068.6
Fe I,7071.6089999999995
Fe I,7071.860000000001
Fe I,7072.817999999999
Fe I,7073.411999999999
Fe I,7073.753000000001
Fe I,7074.696
Fe I,7079.351000000001
Fe I,7080.8460000000005
Fe I,7082.148999999999
Fe I,7083.395
Fe I,7084.896
Fe I,7085.669
Fe I,7085.796
Fe I,7086.725
Fe I,7086.783
Fe I,7089.105
Fe I,7089.627
Fe I,7090.385
Fe I,7090.457
Fe I,7091.793
Fe I,7091.922
Fe I,7092.08
Fe I,7092.835
Fe I,7093.081
Fe I,7095.407
Fe I,7099.6990000000005
Fe I,7100.055
Fe I,7101.477
Fe I,7106.988
Fe I,7107.46
Fe I,7109.683
Fe I,7111.235000000001
Fe I,7116.801
Fe I,7117.517
Fe I,7118.0960000000005
Fe I,7118.532999999999
Fe I,7120.022
Fe I,7120.545
Fe I,7121.008000000001
Fe I,7124.284
Fe I,7126.484
Fe I,7127.487999999999
Fe I,7127.568
Fe I,7129.287
Fe I,7129.340999999999
Fe I,7130.920999999999
Fe I,7132.987000000001
Fe I,7133.347
Fe I,7141.959000000001
Fe I,7142.188999999999
Fe I,7142.517
Fe I,7145.307000000001
Fe I,7148.724999999999
Fe I,7149.289
Fe I,7150.252
Fe I,7152.371000000001
Fe I,7155.63
Fe I,7156.201999999999
Fe I,7156.8240000000005
Fe I,7158.477000000001
Fe I,7160.845
Fe I,7161.387999999999
Fe I,7162.344000000001
Fe I,7164.448
Fe I,7165.113
Fe I,7167.531
Fe I,7175.920999999999
Fe I,7176.875
Fe I,7181.194
Fe I,7181.914000000001
Fe I,7182.894
Fe I,7183.139999999999
Fe I,7184.701999999999
Fe I,7187.317000000001
Fe I,7189.148999999999
Fe I,7189.9400000000005
Fe I,7191.634
Fe I,7194.902
Fe I,7196.781
Fe I,7197.161
Fe I,7199.789
Fe I,7206.174999999999
Fe I,7207.111999999999
Fe I,7207.387
Fe I,7210.566
Fe I,7212.436
Fe I,7213.826
Fe I,7214.052000000001
Fe I,7214.9
Fe I,7216.673
Fe I,7217.682999999999
Fe I,7218.248
Fe I,7219.682000000001
Fe I,7221.201999999999
Fe I,7222.834000000001
Fe I,7222.88
Fe I,7223.658
Fe I,7226.067000000001
Fe I,7228.565
Fe I,7239.867
Fe I,7242.127
Fe I,7244.84
Fe I,7246.875
Fe I,7249.367
Fe I,7252.636
Fe I,7253.06
Fe I,7253.724999999999
Fe I,7256.134
Fe I,7259.415
Fe I,7261.286
Fe I,7261.288
Fe I,7261.518999999999
Fe I,7262.125
Fe I,7262.741999999999
Fe I,7265.893
Fe I,7266.363
Fe I,7266.368
Fe I,7267.772
Fe I,7268.565
Fe I,7270.932000000001
Fe I,7273.584
Fe I,7276.357
Fe I,7278.492
Fe I,7279.246000000001
Fe I,7282.359
Fe I,7284.835000000001
Fe I,7284.976000000001
Fe I,7285.276
Fe I,7288.736
Fe I,7291.78
Fe I,7292.83
Fe I,7292.991
Fe I,7293.043
Fe I,7294.996999999999
Fe I,7295.2570000000005
Fe I,7295.766
Fe I,7296.786
Fe I,7297.462
Fe I,7298.330999999999
Fe I,7300.53
Fe I,7304.855
Fe I,7305.836
Fe I,7306.562
Fe I,7307.931
Fe I,7310.6179999999995
Fe I,7310.702
Fe I,7311.075
Fe I,7311.242
Fe I,7312.053
Fe I,7315.561
Fe I,7317.42
Fe I,7319.035
Fe I,7319.855
Fe I,7319.911
Fe I,7320.68
Fe I,7320.834
Fe I,7325.205
Fe I,7325.722
Fe I,7330.049
Fe I,7330.137
Fe I,7330.204
Fe I,7333.5599999999995
Fe I,7334.888
Fe I,7335.362
Fe I,7335.748
Fe I,7337.027
Fe I,7337.376
Fe I,7340.592000000001
Fe I,7343.128000000001
Fe I,7343.827
Fe I,7344.8189999999995
Fe I,7345.218999999999
Fe I,7348.593
Fe I,7351.112000000001
Fe I,7351.512000000001
Fe I,7353.001
Fe I,7353.51
Fe I,7356.817999999999
Fe I,7357.41
Fe I,7359.951
Fe I,7363.923
Fe I,7365.449
Fe I,7365.678
Fe I,7365.951
Fe I,7366.376
Fe I,7367.705999999999
Fe I,7368.955999999999
Fe I,7370.119
Fe I,7371.435
Fe I,7373.179
Fe I,7374.407
Fe I,7381.333
Fe I,7382.017
Fe I,7382.916
Fe I,7386.219999999999
Fe I,7386.334000000001
Fe I,7387.025
Fe I,7388.615
Fe I,7389.308
Fe I,7389.398
Fe I,7390.054
Fe I,7391.942
Fe I,7394.04
Fe I,7396.512000000001
Fe I,7398.975
Fe I,7401.59
Fe I,7401.683000000001
Fe I,7406.0509999999995
Fe I,7411.153
Fe I,7411.206
Fe I,7411.8640000000005
Fe I,7413.06
Fe I,7415.187
Fe I,7418.323
Fe I,7418.667
Fe I,7420.236999999999
Fe I,7421.108
Fe I,7421.558999999999
Fe I,7421.861
Fe I,7422.771000000001
Fe I,7423.544000000001
Fe I,7426.47
Fe I,7427.555
Fe I,7429.255000000001
Fe I,7430.8
Fe I,7430.856
Fe I,7431.026000000001
Fe I,7431.918
Fe I,7435.592000000001
Fe I,7440.245
Fe I,7440.911999999999
Fe I,7441.7970000000005
Fe I,7442.2029999999995
Fe I,7442.705
Fe I,7443.022
Fe I,7443.248
Fe I,7445.749
Fe I,7446.889999999999
Fe I,7447.394
Fe I,7447.4310000000005
Fe I,7447.959
Fe I,7449.378000000001
Fe I,7449.529
Fe I,7451.031000000001
Fe I,7451.936
Fe I,7452.097
Fe I,7452.853999999999
Fe I,7453.997
Fe I,7454.8189999999995
Fe I,7459.799000000001
Fe I,7461.263
Fe I,7462.323
Fe I,7463.384
Fe I,7464.294
Fe I,7465.234
Fe I,7468.286
Fe I,7468.901
Fe I,7469.994000000001
Fe I,7470.4349999999995
Fe I,7471.353
Fe I,7472.387
Fe I,7472.750999999999
Fe I,7473.555
Fe I,7473.771000000001
Fe I,7474.155
Fe I,7476.375
Fe I,7478.1359999999995
Fe I,7478.415999999999
Fe I,7481.931
Fe I,7482.223
Fe I,7484.299999999999
Fe I,7484.301
Fe I,7484.9310000000005
Fe I,7486.657999999999
Fe I,7487.318
Fe I,7487.436
Fe I,7491.446
Fe I,7491.647000000001
Fe I,7491.684
Fe I,7492.376
Fe I,7494.396000000001
Fe I,7495.066000000001
Fe I,7495.6410000000005
Fe I,7498.53
Fe I,7500.072
Fe I,7501.271000000001
Fe I,7501.477999999999
Fe I,7501.653
Fe I,7504.271
Fe I,7506.013000000001
Fe I,7506.147
Fe I,7507.266
Fe I,7508.543
Fe I,7508.622
Fe I,7509.156000000001
Fe I,7511.019
Fe I,7512.138999999999
Fe I,7514.199
Fe I,7518.022999999999
Fe I,7518.899
Fe I,7518.9980000000005
Fe I,7522.912
Fe I,7526.677
Fe I,7528.147
Fe I,7529.569
Fe I,7531.144
Fe I,7531.857
Fe I,7537.559
Fe I,7537.921
Fe I,7538.054
Fe I,7538.735000000001
Fe I,7541.913
Fe I,7547.897000000001
Fe I,7549.048000000001
Fe I,7550.742
Fe I,7551.105
Fe I,7552.544
Fe I,7552.763999999999
Fe I,7554.678
Fe I,7557.992
Fe I,7558.343
Fe I,7559.323
Fe I,7559.5740000000005
Fe I,7559.719
Fe I,7563.01
Fe I,7567.925
Fe I,7568.795
Fe I,7568.899
Fe I,7572.192
Fe I,7573.33
Fe I,7575.402
Fe I,7575.795
Fe I,7576.91
Fe I,7580.905000000001
Fe I,7581.641
Fe I,7582.120999999999
Fe I,7583.788
Fe I,7586.018
Fe I,7588.305
Fe I,7588.8279999999995
Fe I,7591.2699999999995
Fe I,7594.173
Fe I,7594.251
Fe I,7597.275
Fe I,7600.697
